,AcouOccupancyR,Bioac,Hf,Ht,H,ACI,AEI,M,NDSI,ADI,NPIC,ASA,BN,SNR,AA,CAE,ADAE,RMS,NA,wav
33,0.000196812,43.86789197,0.964578084,0.96310039,0.928985529,1710.42626,0.954545,7.16E-12,-0.973102945,0,5,0.28119768,0.003703704,0.8967988,0.653611494,1,0.117303247,1542.122329,-812.8985976,CivilWar/015106_20150519_080000.wav
34,0.006691596,45.72227103,0.964577259,0.959868388,0.925867219,1811.177479,0.954545,6.90E-12,-0.98648562,0,5,0.647918833,0.003703704,1,0.961424916,1,0.379023822,5966.682045,-4326.397862,CivilWar/015106_20150519_090000.wav
35,0.001771305,42.77513902,0.963724627,0.962342982,0.927433631,1700.451686,0.954545,7.22E-12,-0.978133749,0,2,0.325745621,0.003703704,0.8864213,0.748868333,1,0.10321784,1862.425545,-1219.918204,CivilWar/015106_20150519_100000.wav
36,0.026372761,38.27560379,0.956487455,0.959794153,0.918031067,1858.798313,0.954545,5.66E-12,-0.992438329,0,0,0.693683431,0.003703704,1,0.937807518,1,0.404662287,7647.881754,-5843.011992,CivilWar/015106_20150519_110000.wav
37,0.010431018,40.01263899,0.926194647,0.96123597,0.89029161,1697.888308,0.954545,3.14E-12,-0.988798228,0,0,0.458006128,0.003703704,1,0.523715804,0.978571429,0.290334177,4426.496788,-2650.200649,CivilWar/015106_20150519_120000.wav
38,0.003936233,40.33846725,0.957302585,0.960635322,0.919618677,1688.213799,0.954545,6.42E-12,-0.981361472,0,1,0.282811214,0.003703704,0.800833421,0.587482779,1,0.121648659,1704.32748,-1035.841256,CivilWar/015106_20150519_130000.wav
39,0.001771305,38.40225763,0.968268401,0.962746469,0.932196985,1729.294029,0.954545,7.69E-12,-0.99089278,0,1,0.453911959,0.003703704,1,0.878567211,1,0.206819596,2773.991413,-1663.67134,CivilWar/015106_20150519_140000.wav
40,0.00118087,44.64163433,0.954195145,0.958434832,0.914533863,1733.248926,0.954545,5.91E-12,-0.986216614,0,2,0.416997474,0.003703704,1,0.802401102,1,0.157517389,2934.101717,-2026.469002,CivilWar/015106_20150519_150000.wav
41,0.006691596,38.08693922,0.956494078,0.959924255,0.918161865,1755.577306,0.954545,6.12E-12,-0.990489661,0,0,0.56841599,0.003703704,1,0.87246605,1,0.296296296,4922.612833,-2268.082701,CivilWar/015106_20150519_160000.wav
42,0.010037394,38.64247229,0.964978369,0.961904083,0.928216634,1856.568548,0.954545,6.99E-12,-0.992406727,0,0,0.665296624,0.003703704,1,0.965754773,1,0.471365079,6358.493104,-4758.547511,CivilWar/015106_20150519_170000.wav
43,0.000393623,39.4447406,0.958031957,0.963012798,0.922597036,1713.411744,0.954545,6.08E-12,-0.983677218,0,1,0.357611515,0.003703704,0.963662449,0.664632946,1,0.179067775,2184.989564,-1492.163688,CivilWar/015106_20150519_180000.wav
44,0.003936233,41.68002199,0.967837062,0.963403862,0.932417963,1760.904019,0.954545,7.37E-12,-0.985742891,0,1,0.4414566,0.003703704,0.841206751,0.869513875,1,0.199143793,2640.618186,-1875.967561,CivilWar/015106_20150519_190000.wav
45,0.01672899,65.44309569,0.958572581,0.956072772,0.916465144,1781.816496,0.857841,6.83E-12,0.630724783,1.346753,16,0.204190114,0.003703704,0.852461176,0.480810864,1,0.115085309,1315.115617,-708.286423,CivilWar/015106_20150519_200000.wav
46,0.000984058,39.65008525,0.960474619,0.966620307,0.928414271,1678.791161,0.954545,6.47E-12,-0.964411429,0,2,0.160614383,0.003703704,0.727361805,0.396378666,1,0.106652439,1013.603402,-645.9545653,CivilWar/015106_20150519_210000.wav
47,0.003148986,36.33004997,0.974216014,0.964578293,0.93970762,1650.621482,0.954483,8.77E-12,-0.933451813,0.005681,1,0,0.003703704,0.372172216,0.111789018,0.285714286,0.059210884,394.8487845,2.842579973,CivilWar/015106_20150519_220000.wav
48,0.000590435,36.55906081,0.958129532,0.964604426,0.924215987,1685.338981,0.954545,6.43E-12,-0.985362582,0,1,0.248390547,0.003703704,0.984506206,0.55304074,1,0.098206749,1521.576616,-619.0684689,CivilWar/015106_20150519_230000.wav
49,0.000787247,36.16224006,0.962277324,0.968373185,0.931843557,1663.136552,0.954545,7.10E-12,-0.948523893,0,1,0.074299675,0.003703704,0.791524318,0.277307617,0.935714286,0.083485486,754.7350402,-356.5970278,CivilWar/015106_20150520_000000.wav
50,0.002164928,35.06428287,0.974350222,0.972052539,0.947119608,1675.26456,0.954545,8.91E-12,-0.900231787,0,1,0,0.003703704,0.314869457,0.04526668,0.135714286,0.052550424,291.4690362,-106.5610376,CivilWar/015106_20150520_010000.wav
51,0.012989569,32.44208917,0.980411531,0.973279511,0.954214456,1652.570165,0.954448,9.78E-12,-0.860239387,0.007413,1,0,0,0,0,0,0,167.7977812,-46.99089587,CivilWar/015106_20150520_020000.wav
52,0.000590435,32.28026429,0.973591997,0.971280911,0.945631322,1650.29351,0.954545,8.52E-12,-0.895056097,0,0,0,0.003703704,0.36424105,0.098405826,0.185714286,0.05001221,351.6083128,-139.1948339,CivilWar/015106_20150520_030000.wav
53,0.001574493,32.66571612,0.975925804,0.969976873,0.94662546,1649.586694,0.954545,8.85E-12,-0.968544764,0,1,0,0.003703704,0.354386523,0.121235977,0.15,0.056391318,388.5668427,-165.6935491,CivilWar/015106_20150520_040000.wav
54,0.001771305,34.10189865,0.973434732,0.962667561,0.937094039,1653.340285,0.954545,8.58E-12,-0.98229406,0,1,0.116013696,0.003703704,0.584561826,0.411139539,1,0.062000926,726.4452635,-313.9823766,CivilWar/015106_20150520_050000.wav
55,0.000787247,42.6156165,0.972655202,0.967384817,0.940931874,1745.384272,0.954545,8.57E-12,-0.943928657,0,5,0.109403279,0.003703704,0.723342641,0.387128518,1,0.059952086,730.4226931,-148.1829901,CivilWar/015106_20150520_060000.wav
56,0.073213934,51.52339163,0.924841661,0.949625164,0.878252914,2020.843865,0.780109,5.09E-12,0.792984762,1.766431,11,0.29525883,0.003703704,0.954467307,0.493603621,1,0.094252427,2893.477057,-1384.391804,CivilWar/015106_20150520_070000.wav
57,0.167683527,43.19652817,0.976439506,0.960404385,0.937776783,1686.587579,0.94582,9.11E-12,-0.645045794,0.325084,7,0.148181857,0.003703704,0.599248372,0.55185987,1,0.051599899,779.2829669,-152.9001256,CivilWar/015106_20150520_080000.wav
58,0.000590435,44.00404626,0.975939359,0.967081877,0.943813267,1714.614806,0.954545,9.51E-12,-0.947380711,0,6,0.03767164,0.003703704,0.831797381,0.219641803,0.092857143,0.057156811,576.633389,-176.1974817,CivilWar/015106_20150520_090000.wav
59,0.00118087,42.29163863,0.968848023,0.964306749,0.934266687,1686.620287,0.954545,8.11E-12,-0.970758807,0,2,0.216680179,0.003703704,0.770566117,0.613068294,1,0.066224583,1164.789538,260.6361743,CivilWar/015106_20150520_100000.wav
60,0.00236174,41.71121473,0.975228591,0.961706952,0.937884117,1668.42793,0.954413,8.86E-12,-0.957529792,0.00874,3,0.188225003,0.003703704,0.566066289,0.607557567,1,0.061290612,926.1190805,-202.767886,CivilWar/015106_20150520_110000.wav
61,0.003936233,48.97277031,0.965099904,0.9611732,0.927628163,1695.09168,0.952227,7.21E-12,-0.908821566,0.110566,5,0.357027267,0.003703704,0.917350608,0.801220232,1,0.116149601,2021.864711,2934.649701,CivilWar/015106_20150520_120000.wav
62,0.00236174,39.96645374,0.968820518,0.963774598,0.933724605,1682.776708,0.954511,7.95E-12,-0.972859403,0.003399,1,0.230894513,0.003703704,0.714292779,0.631371777,1,0.073647129,1212.316982,964.6744893,CivilWar/015106_20150520_130000.wav
63,0.000590435,40.79688988,0.979060282,0.965552563,0.945334165,1712.859675,0.954392,9.53E-12,-0.965240866,0.010105,4,0.071337163,0.003703704,0.479760477,0.34678213,0.607142857,0.03496652,560.4108494,255.9181802,CivilWar/015106_20150520_140000.wav
64,0.00118087,40.78594241,0.975450757,0.964842406,0.941156255,1703.022657,0.954545,8.91E-12,-0.978368589,0,1,0.246563642,0.003703704,0.661154112,0.74965558,1,0.066515046,1155.235538,961.6779971,CivilWar/015106_20150520_150000.wav
65,0.000787247,56.35860293,0.968775577,0.964584118,0.934465535,1757.153906,0.949493,7.88E-12,-0.734627501,0.168886,21,0.313225876,0.003703704,0.844018956,0.789805156,1,0.093108361,1645.628849,1447.331672,CivilWar/015106_20150520_160000.wav
66,0.001771305,39.74328987,0.971374153,0.963790225,0.936200913,1722.79506,0.954545,8.10E-12,-0.981746801,0,1,0.329392097,0.003703704,0.761800142,0.801613856,1,0.108237175,1659.35968,-515.0617632,CivilWar/015106_20150520_170000.wav
67,0.012202322,69.88998381,0.963308119,0.956732973,0.921628641,1777.75323,0.90787,7.06E-12,0.144295612,0.814606,14,0.392137268,0.003703704,0.937137982,0.829167487,1,0.117039309,2380.598486,-841.6501338,CivilWar/015106_20150520_180000.wav
68,0.00236174,38.37597525,0.974950036,0.964220712,0.940067018,1657.418808,0.954545,8.96E-12,-0.968658116,0,1,0.106652966,0.003703704,0.55880664,0.395394607,0.992857143,0.061140312,690.5586312,-168.8833255,CivilWar/015106_20150520_190000.wav
69,0.084038575,41.04129818,0.980721949,0.965848867,0.947229182,1662.477785,0.941088,9.85E-12,-0.918938438,0.342661,6,0,0.003703704,0.139722057,0.066128715,0,0,351.4464395,-86.60793741,CivilWar/015106_20150520_200000.wav
70,0.094666404,47.14966043,0.980874172,0.965783815,0.9473124,1748.225497,0.885956,9.92E-12,-0.894933403,1.110465,6,0,0.003703704,0.193722951,0.128518008,0.014285714,0.023219955,401.2900074,-108.0533268,CivilWar/015106_20150520_210000.wav
71,0.000196812,40.70018583,0.971880776,0.970156702,0.942876648,1811.3218,0.954545,8.47E-12,-0.943789126,0,1,0.04125408,0.003703704,0.62474907,0.222593978,0.757142857,0.058487999,566.3127941,-169.7178826,CivilWar/015106_20150520_220000.wav
72,0.000393623,36.48198286,0.96539006,0.965806567,0.932380059,1678.487038,0.954545,7.29E-12,-0.981949464,0,1,0.208864153,0.003703704,0.865824246,0.517024208,1,0.086642743,1167.135174,-321.5495075,CivilWar/015106_20150520_230000.wav
73,0.000787247,36.173916,0.969126129,0.962129384,0.932424725,1680.246674,0.954545,7.84E-12,-0.981947544,0,1,0.226167059,0.003703704,0.732779588,0.59830742,1,0.084600317,1162.276841,-374.2743611,CivilWar/015106_20150521_000000.wav
74,0.001771305,35.21307108,0.953016201,0.968799722,0.92328183,1655.226218,0.954545,6.24E-12,-0.972011111,0,1,0.06543873,0.003703704,0.712704761,0.206455422,0.892857143,0.093994376,812.8101745,-404.3109979,CivilWar/015106_20150521_010000.wav
75,0.029521748,34.20241038,0.98064566,0.971180864,0.9523843,1650.563168,0.954545,9.83E-12,-0.916468129,0,0,0,0,0.03911496,0.000984058,0,0,216.1695182,-60.30538074,CivilWar/015106_20150521_020000.wav
76,0.017319425,34.07573742,0.980625001,0.972844215,0.953995359,1648.498567,0.954545,9.81E-12,-0.898413153,0,1,0,0,0.087378587,0.000590435,0,0,191.2715966,-59.87657396,CivilWar/015106_20150521_030000.wav
77,0.000984058,35.26359653,0.971734757,0.97102508,0.94357882,1656.218297,0.954545,8.43E-12,-0.925652265,0,1,0,0.003703704,0.578708779,0.143278882,0.35,0.063973344,447.3727463,-256.7629567,CivilWar/015106_20150521_040000.wav
78,0.000787247,35.30138831,0.977716571,0.966324745,0.944791716,1648.115756,0.954545,9.47E-12,-0.946540168,0,0,0,0.003703704,0.500103995,0.089549301,0.128571429,0.068369866,382.7967133,-127.5792892,CivilWar/015106_20150521_050000.wav
79,0.030112183,46.51055595,0.977282922,0.964450276,0.942540784,1758.035788,0.947594,9.25E-12,-0.869484059,0.267962,4,0.004325476,0.003703704,0.37870825,0.162369612,0.235714286,0.055587164,446.6875216,-155.7722856,CivilWar/015106_20150521_060000.wav
80,0.018893919,49.5056608,0.979115436,0.966295407,0.94611475,1750.815913,0.938846,9.61E-12,-0.889708646,0.354832,12,0.008377157,0.003703704,0.405060614,0.155874828,0.185714286,0.043760684,441.8900835,-144.8611899,CivilWar/015106_20150521_070000.wav
81,0.067703208,54.30390236,0.9403946,0.945512645,0.889154985,1845.398805,0.847197,6.09E-12,0.798195068,1.427718,11,0.237648859,0.003703704,0.984261924,0.465459555,1,0.104617378,2081.290655,-231.4910517,CivilWar/015106_20150521_080000.wav
82,0.002558551,43.94337873,0.974875557,0.965570681,0.941311255,1689.368109,0.953746,8.86E-12,-0.938392437,0.042254,5,0.078877195,0.003703704,0.482555301,0.314898642,0.778571429,0.065186295,618.1862999,-302.535373,CivilWar/015106_20150521_090000.wav
83,0.000984058,44.83758147,0.953813456,0.963818011,0.919302587,1746.78353,0.954545,5.34E-12,-0.977160646,0,2,0.330568086,0.003703704,0.949035647,0.567604802,1,0.166836288,2040.166533,-1440.261986,CivilWar/015106_20150521_100000.wav
84,0.001771305,61.9718772,0.963041312,0.961502682,0.925966804,1786.176149,0.925155,7.19E-12,-0.32152557,0.628186,22,0.248466378,0.003703704,0.856183974,0.589254084,1,0.097599941,1421.439821,-799.4398117,CivilWar/015106_20150521_110000.wav
85,0.058256249,50.40853056,0.925669211,0.956409778,0.885319085,2235.487548,0.798983,5.38E-12,0.808709707,1.760144,15,0.221180027,0.003703704,0.989602347,0.324542413,0.671428571,0.13388527,2324.057543,-1117.945658,CivilWar/015106_20150521_120000.wav
86,0.010627829,42.40720101,0.948723127,0.961532773,0.912228379,1747.491311,0.954545,5.35E-12,-0.991642805,0,0,0.528516959,0.003703704,1,0.851997638,1,0.181012701,4709.418133,-3258.222208,CivilWar/015106_20150521_130000.wav
87,0.00118087,38.57805706,0.966411535,0.962291927,0.929970019,1688.690913,0.954545,7.27E-12,-0.981235872,0,0,0.314032328,0.003703704,0.814058519,0.70084629,1,0.118020645,1671.101384,-851.0749534,CivilWar/015106_20150521_140000.wav
88,0.042117693,67.87876133,0.955663709,0.969936692,0.926933297,1723.076877,0.874629,6.71E-12,0.78930792,1.087118,24,0.109644714,0.003703704,0.722884424,0.290887621,0.935714286,0.089866542,961.2531464,-642.1418035,CivilWar/015106_20150521_150000.wav
89,0.006297973,40.75523396,0.98175078,0.961510146,0.943963335,1653.959523,0.954326,1.02E-11,-0.974433147,0.012026,2,0.115040261,0.003703704,0.444994357,0.543396969,0.371428571,0.064301413,640.0177053,-208.9580548,CivilWar/015106_20150521_160000.wav
90,0.006691596,41.95263254,0.977447168,0.963825799,0.942088798,1691.154323,0.951886,9.26E-12,-0.953410031,0.132851,3,0.008797799,0.003703704,0.390531536,0.158039756,0.178571429,0.072446259,453.1996683,-178.0587762,CivilWar/015106_20150521_170000.wav
91,0.050974218,60.73350085,0.955924982,0.963690988,0.921216291,1894.528406,0.856877,5.84E-12,0.762537879,1.351047,22,0.307765519,0.003703704,0.816644193,0.593387129,1,0.166409675,1841.258356,-1304.894364,CivilWar/015106_20150521_180000.wav
92,0.00118087,43.1098432,0.958250098,0.963122218,0.92291196,1717.826584,0.954545,6.05E-12,-0.942560408,0,4,0.223793196,0.003703704,0.806027621,0.493209998,1,0.125666395,1310.405636,-899.6535715,CivilWar/015106_20150521_190000.wav
93,0.002952175,37.64548594,0.967560673,0.967263094,0.935885731,1663.911072,0.954545,7.29E-12,-0.900760727,0,1,0.058168627,0.003703704,0.453060219,0.306042118,0.921428571,0.080099844,613.736824,-409.5877824,CivilWar/015106_20150521_200000.wav
94,0.464672309,41.05090826,0.980563167,0.966278941,0.947497538,1663.784111,0.927712,9.80E-12,-0.814213564,0.646282,8,0,0,0,0,0,0,162.7475837,-39.52427493,CivilWar/015106_20150521_210000.wav
95,0.307419799,34.09371434,0.980531148,0.968931759,0.950067771,1646.866299,0.950241,9.85E-12,-0.877167417,0.190625,1,0,0,0,0,0,0,130.7624729,-35.16514535,CivilWar/015106_20150521_220000.wav
96,0.14308207,33.47054351,0.980956482,0.970457162,0.951976244,1649.895654,0.95432,9.87E-12,-0.904162953,0.017337,0,0,0,0,0,0,0,151.8479526,-44.49486298,CivilWar/015106_20150521_230000.wav
97,0.000590435,34.38502296,0.97182344,0.967842654,0.940572178,1651.844085,0.954545,8.42E-12,-0.935028674,0,0,0,0.003703704,0.375537625,0.059437119,0.142857143,0.062693878,306.7543849,-107.3722349,CivilWar/015106_20150522_000000.wav
98,0.000984058,33.28109388,0.979601159,0.972193681,0.952362057,1652.988967,0.954495,9.60E-12,-0.791292379,0.004691,0,0,0,0.036476042,0.000984058,0,0,136.3446431,-49.63427093,CivilWar/015106_20150522_010000.wav
99,0.005707538,33.19937631,0.978891174,0.972251501,0.951728413,1650.170789,0.954545,9.49E-12,-0.752850071,0,1,0,0,0.040207663,0.000984058,0,0,114.4097285,-41.35218543,CivilWar/015106_20150522_020000.wav
100,0.011021452,34.45768338,0.980079498,0.972057712,0.952693834,1655.305189,0.948317,9.70E-12,-0.738236365,0.239841,3,0,0,0,0,0,0,113.8629742,-35.02066297,CivilWar/015106_20150522_030000.wav
101,0.050580594,32.33758516,0.980329001,0.972590847,0.953459013,1650.361256,0.953905,9.82E-12,-0.836990251,0.041924,0,0,0,0,0,0,0,114.8228773,-33.75280231,CivilWar/015106_20150522_040000.wav
102,0.016335367,34.22783916,0.977506875,0.965673606,0.943952589,1644.202582,0.954027,9.27E-12,-0.953730743,0.035164,1,0,0.003703704,0.201229465,0.03818146,0.007142857,0.023219955,269.1743075,-81.82615575,CivilWar/015106_20150522_050000.wav
103,0.002164928,44.81734237,0.974344535,0.965598345,0.94082547,1719.546769,0.952264,8.80E-12,-0.94216417,0.076403,6,0.070686644,0.003703704,0.504605596,0.295807912,0.778571429,0.060073644,604.815551,-185.8310231,CivilWar/015106_20150522_060000.wav
104,0.005707538,46.18929756,0.976607886,0.962152261,0.939645486,1713.396646,0.953197,9.13E-12,-0.948847372,0.071302,3,0.212964795,0.003703704,0.608690702,0.701830348,1,0.05733807,993.6322322,-280.2439782,CivilWar/015106_20150522_070000.wav
105,0.016138555,69.4602227,0.970296744,0.959273197,0.93077966,1870.088679,0.888078,7.91E-12,-0.114788769,1.057503,20,0.426511309,0.003703704,0.953367032,0.912418815,1,0.145859942,2436.49749,-634.115818,CivilWar/015106_20150522_080000.wav
106,0.000984058,45.7013306,0.971774557,0.963117275,0.935932863,1792.870291,0.954545,8.26E-12,-0.976818945,0,3,0.373178103,0.003703704,0.827382829,0.869710687,1,0.118133044,1961.516623,-882.0567791,CivilWar/015106_20150522_090000.wav
107,0.00236174,37.68303851,0.97017775,0.962746212,0.934034954,1796.815943,0.954545,7.90E-12,-0.992060988,0,0,0.550276302,0.003703704,0.992575756,0.943908679,1,0.333033606,3863.972345,-2426.96702,CivilWar/015106_20150522_100000.wav
108,0.002755363,39.10494472,0.961272884,0.965941022,0.928532912,1681.763952,0.954545,7.08E-12,-0.952970228,0,2,0,0.003703704,0.52063396,0.153513088,0.614285714,0.073439857,530.4838991,-175.508721,CivilWar/015106_20150522_110000.wav
109,0.007282031,45.79439565,0.967891748,0.962033357,0.931144148,1716.05652,0.942118,7.49E-12,-0.805248653,0.372082,2,0.178775061,0.003703704,0.61369572,0.490651447,1,0.085560485,975.7028394,-148.6956629,CivilWar/015106_20150522_120000.wav
110,0.003936233,37.2790683,0.948593583,0.963302562,0.913782628,1742.305247,0.954545,4.83E-12,-0.991742275,0,0,0.44626428,0.003703704,0.971002875,0.692383389,1,0.241588485,3328.334423,-2234.094976,CivilWar/015106_20150522_130000.wav
111,0.000590435,39.52492729,0.970169374,0.961700083,0.933011968,1668.879471,0.954545,7.88E-12,-0.974172914,0,1,0.169024008,0.003703704,0.683271033,0.493603621,1,0.087811971,920.7048369,-586.7269176,CivilWar/015106_20150522_140000.wav
112,0.002164928,34.06915461,0.951903476,0.961491525,0.915247125,1744.824159,0.95413,5.66E-12,-0.952284833,0.023405,4,0.167914384,0.003703704,0.76394351,0.316079512,0.964285714,0.158067691,1159.597413,-714.4285447,CivilWar/015106_20150522_150000.wav
113,0.002558551,41.42020801,0.974603356,0.966676328,0.942125993,1656.266729,0.953607,8.79E-12,-0.851057616,0.046271,6,0,0.003703704,0.416537652,0.077346979,0.107142857,0.077399849,336.9492521,-168.7621687,CivilWar/015106_20150522_160000.wav
114,0.000590435,39.94082687,0.936535276,0.964421983,0.903215208,1701.220317,0.954545,4.11E-12,-0.968545401,0,2,0.103937768,0.003703704,0.745929549,0.23597717,0.757142857,0.168892312,1047.516564,-605.1567136,CivilWar/015106_20150522_170000.wav
115,0.001771305,41.22265861,0.965098749,0.96399231,0.930347773,1708.291486,0.954545,7.21E-12,-0.958095796,0,4,0.237255538,0.003703704,0.722946247,0.576264515,1,0.113547225,1289.335391,-847.5114326,CivilWar/015106_20150522_180000.wav
116,0.00118087,41.89237565,0.963038043,0.964332005,0.928688407,1726.465009,0.953824,6.99E-12,-0.651643161,0.044412,5,0,0.003703704,0.538114664,0.176933674,0.392857143,0.101745619,498.7967323,-312.0268296,CivilWar/015106_20150522_190000.wav
117,0.001968117,42.99091243,0.966840465,0.965837537,0.933810813,1722.847918,0.954232,7.77E-12,-0.81829675,0.021866,5,0,0.003703704,0.424343777,0.085219445,0.25,0.078284419,370.462425,-195.1740925,CivilWar/015106_20150522_200000.wav
118,0.292265302,39.10763738,0.980687921,0.968287003,0.949587368,1695.305475,0.93537,9.90E-12,-0.884663333,0.469206,4,0,0,0,0,0,0,150.5106146,-35.59211955,CivilWar/015106_20150522_210000.wav
119,0.27770124,37.0630054,0.980659368,0.967951727,0.949230928,1676.505243,0.93595,9.87E-12,-0.803032237,0.535686,2,0,0,0,0,0,0,131.7099641,-32.87222757,CivilWar/015106_20150522_220000.wav
120,0.245424129,36.61382541,0.980788078,0.967490018,0.948902675,1675.308996,0.947046,9.88E-12,-0.916954052,0.290746,3,0,0,0,0,0,0,190.8921785,-53.32397618,CivilWar/015106_20150522_230000.wav
121,0.172997441,35.09463462,0.980591435,0.968260654,0.949468103,1654.796797,0.951703,9.85E-12,-0.887252464,0.13911,1,0,0,0,0,0,0,161.9358111,-45.63998501,CivilWar/015106_20150523_000000.wav
122,0.135406416,34.45465061,0.981232293,0.968860035,0.950676754,1655.645298,0.9535,9.96E-12,-0.920690419,0.059856,1,0,0,0,0,0,0,176.4809722,-51.24652178,CivilWar/015106_20150523_010000.wav
123,0.022830152,34.14020609,0.980092897,0.968877404,0.949589861,1647.664453,0.954524,9.76E-12,-0.908227828,0.002187,1,0,0,0.04651957,0.000984058,0,0,184.2534652,-55.21654106,CivilWar/015106_20150523_020000.wav
124,0.050580594,34.04150572,0.980871163,0.970019586,0.951464239,1662.564407,0.954525,9.91E-12,-0.936880278,0.001727,2,0,0,2.48E-05,0.000196812,0,0,197.5776355,-56.51675413,CivilWar/015106_20150523_030000.wav
125,0.030308994,34.26870868,0.980993976,0.971230817,0.95277158,1654.987531,0.954322,9.90E-12,-0.906573461,0.01656,1,0,0,0,0,0,0,175.0118047,-48.47167483,CivilWar/015106_20150523_040000.wav
126,0.037394214,34.71217429,0.980667616,0.970751829,0.951984882,1661.838289,0.95427,9.80E-12,-0.91361752,0.016741,1,0,0,0,0,0,0,177.627597,-49.95242437,CivilWar/015106_20150523_050000.wav
127,0.113560323,53.64140666,0.973724914,0.963765761,0.938442733,1730.615647,0.919641,8.92E-12,0.303690977,0.710106,19,0,0.003703704,0.385606043,0.034442039,0.157142857,0.064382602,298.4542702,15.25694977,CivilWar/015106_20150523_060000.wav
128,0.189726432,45.04364413,0.980750948,0.966235018,0.94763591,1725.030467,0.933665,9.90E-12,-0.916272335,0.421583,11,0,0.003703704,0.13699727,0.02145247,0,0,307.9088189,-81.60227881,CivilWar/015106_20150523_070000.wav
129,0.582562488,45.95270451,0.980586442,0.964572779,0.945846989,1720.428019,0.922281,9.88E-12,-0.876249499,0.731334,6,0,0.003703704,0.089884649,0.004526668,0,0,268.7013223,-68.12869271,CivilWar/015106_20150523_080000.wav
130,0.352096044,50.32122982,0.979908151,0.969398601,0.949921591,1727.335313,0.911697,9.71E-12,-0.893959553,0.642254,17,0,0.003703704,0.281610397,0.012792757,0.007142857,0.023219955,292.2128067,-63.85765358,CivilWar/015106_20150523_090000.wav
131,0.002558551,41.38110422,0.967059934,0.965405887,0.933605354,1722.265715,0.954374,7.64E-12,-0.910013088,0.013685,3,0.014928042,0.003703704,0.516444176,0.197008463,0.707142857,0.067548959,544.4764579,-57.76467098,CivilWar/015106_20150523_100000.wav
132,0.053926392,46.89231287,0.971921582,0.961244072,0.93425386,1709.283455,0.937779,8.20E-12,-0.515104161,0.470655,9,0.070271641,0.003703704,0.490633679,0.322180673,0.935714286,0.064519569,619.9928052,-97.28820738,CivilWar/015106_20150523_110000.wav
133,0.011218264,60.35893693,0.962455442,0.962337409,0.926206876,1818.617447,0.932634,6.81E-12,0.180475421,0.547718,9,0.423270327,0.003703704,0.977962536,0.789411533,1,0.192795987,2652.951687,-461.8021129,CivilWar/015106_20150523_120000.wav
134,0.041920882,44.50055174,0.977869192,0.961451947,0.940174238,1686.923614,0.949617,9.25E-12,-0.91211467,0.180476,5,0.025189047,0.003703704,0.325967963,0.234993112,0.157142857,0.055938982,476.5095375,132.2609589,CivilWar/015106_20150523_130000.wav
135,0.01554812,59.70606318,0.961638186,0.955061967,0.918424058,1932.093484,0.889866,6.56E-12,0.144157224,1.140803,8,0.20330141,0.003703704,0.690017436,0.496752608,1,0.091817468,1164.478676,1366.058785,CivilWar/015106_20150523_140000.wav
136,0.001771305,36.5538699,0.9331015,0.965653346,0.901052585,1694.726182,0.954545,3.46E-12,-0.989179579,0,0,0.305704218,0.003703704,0.922743186,0.407006495,1,0.226841095,2288.944238,436.7614529,CivilWar/015106_20150523_150000.wav
137,0.002164928,48.28482214,0.964574695,0.959751883,0.92575238,1790.251941,0.953508,7.19E-12,-0.950592442,0.0547,7,0.491020398,0.003703704,0.969887757,0.869513875,1,0.239333793,3330.066751,-1044.198614,CivilWar/015106_20150523_160000.wav
