"","AcouOccupancyR","Bioac","Hf","Ht","H","ACI","AEI","M","NDSI","ADI","NPIC","ASA","BN","SNR","AA","CAE","ADAE","RMS","NA","wav"
"1",0.000196811651249754,41.7710070948404,0.973757723904509,0.9710084689437,0.945526996610619,1653.01467464631,0.954545,8.75748774968798e-12,-0.754544810776269,0,2,0,0.00370370370370376,0.269761285872066,0.0118086990749852,0.00714285714285714,0.0696598639455782,177.167233858914,-30.208344503898,"/009219_20150516_000000.wav"
"2",0.314505018697107,41.6656282205658,0.980977851810674,0.971621044897434,0.953138725397526,1675.97576746718,0.920199,9.91076570589291e-12,-0.678099849491686,0.733769,1,0,0,0,0,0,0,118.674132586618,5.58372471842645,"/009219_20150516_010000.wav"
"3",0.103326116906121,37.8022952829231,0.98078935399188,0.972620213802139,0.953935551174444,1656.33196679187,0.942205,9.93566417110853e-12,-0.734692122320704,0.27056,0,0,0,0,0,0,0,93.5015658685052,3.3226381415775,"/009219_20150516_020000.wav"
"4",0.107459161582366,37.2368269386241,0.980969342127915,0.973082233498319,0.954563838431208,1653.1882294421,0.928968,9.87160565577358e-12,-0.682332971683691,0.566115,0,0,0,0,0,0,0,83.4881121541011,3.37072103977196,"/009219_20150516_030000.wav"
"5",0.237945286360953,37.0506641788403,0.980895138095958,0.970455721343737,0.951915298803477,1654.02735042927,0.948383,9.95315821630822e-12,-0.808135201824742,0.232344,0,0,0,0,0,0,0,112.37980591849,4.7183195364013,"/009219_20150516_040000.wav"
"6",0.104703798464869,36.7986800191233,0.980986896571463,0.972323862943996,0.953836968771807,1654.54062275615,0.948007,9.86487513845577e-12,-0.742710725034548,0.193932,0,0,0,0,0,0,0,96.8382293985522,3.14758532038384,"/009219_20150516_050000.wav"
"7",0.0334579807124582,44.2394757085768,0.980355659044177,0.968360313501455,0.949337513334944,1655.08053300906,0.934499,9.80623071994465e-12,-0.77111151066731,0.52676,4,0,0,0.079540000328332,0.000590434953749262,0,0,178.312386443004,-0.360755158033385,"/009219_20150516_060000.wav"
"8",0.317850816768353,57.1915156480079,0.979451674730504,0.962403621842685,0.94262783918052,1678.33664497726,0.763589,9.59883778269691e-12,-0.123179859971321,1.832503,3,0,0,0.0513259128722588,0.00314898641999606,0,0,228.778867718961,3.84208402966354,"/009219_20150516_070000.wav"
"9",0.0129895689824838,45.9995228214871,0.979761338517477,0.967997570301555,0.948406595160317,1657.63316941901,0.949377,9.69688667369835e-12,-0.884909810103759,0.158572,5,0,0.00370370370370376,0.174150452132823,0.0106278291674867,0,0,260.67607169607,-1.07457414076538,"/009219_20150516_080000.wav"
"10",0.198189332808502,58.1674916347104,0.97187767655978,0.961030797525878,0.934004378601843,1714.51431813711,0.845539,8.61741614815502e-12,0.413271125999284,1.467368,8,0,0.00370370370370376,0.209471194364825,0.0448730564849439,0.0571428571428571,0.0261224489795918,270.826606670228,-60.7518791346196,"/009219_20150516_090000.wav"
"11",0.0633733517024208,49.3660440136813,0.980140118631647,0.966279774734066,0.947089573039209,1669.04984241962,0.878291,9.76898475569601e-12,-0.563517264652962,1.168372,7,0,0.00370370370370376,0.181809154951249,0.00157449320999803,0,0,184.645682544084,10.2850477696912,"/009219_20150516_100000.wav"
"12",0.239519779570951,54.7867912853203,0.979605011509941,0.964792827441868,0.945115888830899,1666.28735944986,0.842624,9.67944307860715e-12,-0.262956986387953,1.351021,10,0,0.00370370370370376,0.101609868923206,0.00098405825624877,0,0,187.702871544596,2.59959099578606,"/009219_20150516_110000.wav"
"13",0.0995866955323755,61.4078981219994,0.965066038628754,0.969287597027946,0.935426541555744,1744.46873624288,0.800115,8.17796254761338e-12,0.538162846487126,1.73372,13,0,0.00370370370370376,0.527399105530329,0.0334579807124582,0.185714285714286,0.0643014128728414,316.951841213642,-72.3690682899904,"/009219_20150516_120000.wav"
"14",0.0867939382011415,48.6228605939433,0.97780272092349,0.967505799939645,0.946029803690243,1666.03350951903,0.924227,9.31351363854872e-12,-0.693596930126434,0.629307,8,0,0.00370370370370376,0.17192963251723,0.00334579807124582,0,0,166.552355251601,142.734524035608,"/009219_20150516_130000.wav"
"15",0.100373942137375,55.9133009576012,0.978167769700645,0.964943892531927,0.943877015244214,1706.30807963341,0.898779,9.4296817932651e-12,-0.432502011625452,0.998702,6,0,0.00370370370370376,0.232537312253994,0.0202716000787247,0.0428571428571429,0.0309599395313681,279.824052768353,-3.64525783294459,"/009219_20150516_140000.wav"
"16",1,50.5282548726105,0.978792677589108,0.968439521722758,0.947901512550133,1783.52169742575,0.432885,9.58327851257354e-12,0.467614053606771,2.660494,3,0,0.00370370370370376,0.211565303863194,0.00295217476874631,0.00714285714285714,0.0232199546485261,380.730160258716,-0.282885272359181,"/009219_20150516_150000.wav"
"17",0.0635701633536705,50.8490605540421,0.980013823026578,0.967401048440358,0.948066399881955,1962.71316452023,0.720424,9.78270590551737e-12,-0.446909676572212,2.004694,3,0,0.00370370370370376,0.227918568116797,0.000787246604999016,0.00714285714285714,0.0232199546485261,239.415525967574,3.06744728050995,"/009219_20150516_160000.wav"
"18",0.188545561897264,47.7304843401723,0.980678761192195,0.969336477119879,0.95060769556033,1696.44431456282,0.864929,9.82205321719452e-12,-0.65710456343509,1.329847,6,0,0,0,0,0,0,165.331671244756,4.62441831559627,"/009219_20150516_170000.wav"
"19",0.147805550088565,43.3770377337753,0.980712741756965,0.970053537984886,0.951343864888203,1667.61818289457,0.901713,9.86872676226794e-12,-0.777911418359954,0.826177,5,0,0,0,0,0,0,149.33467599996,13.3303129953261,"/009219_20150516_180000.wav"
"20",0.0200747884274749,45.0994483993161,0.979548097791141,0.970371358057566,0.950525417936295,1659.90660754764,0.941309,9.65246055703493e-12,-0.737112606164096,0.326252,5,0,0.00370370370370376,0.101293465208171,0.000590434953749262,0,0,160.579585251628,3.84281162519369,"/009219_20150516_190000.wav"
"21",0.270419208817162,48.6903680329342,0.980389530411177,0.96746414350411,0.948491717339646,1681.34149486748,0.869149,9.83751586972076e-12,-0.538381959440909,1.191744,11,0,0,0.0842979299784902,0.000590434953749262,0,0,155.545626414537,0.732282082694496,"/009219_20150516_200000.wav"
"22",0.0356229088762055,41.5623957156237,0.980250874634587,0.969941901955361,0.950786397736477,1657.31913086183,0.94253,9.75070601416895e-12,-0.823233988115261,0.311753,6,0,0,0,0,0,0,152.282495348738,-5.08019299667328,"/009219_20150516_210000.wav"
"23",0.121826412123598,39.1283689569797,0.980841335523412,0.970399343751946,0.951807788316702,1654.3486861691,0.949576,9.93303991245627e-12,-0.891692810673804,0.113287,1,0,0,0,0,0,0,164.448727448449,6.69563243788772,"/009219_20150516_220000.wav"
"24",0.268254280653415,39.0701111211534,0.967623713380006,0.9643804013022,0.933157345018935,1659.74320828882,0.954413,7.66270066061632e-12,-0.981202774316399,0.01095,3,0,0.00370370370370376,0.308757020891589,0.0865971265498918,0.278571428571429,0.032746089888947,334.349548763402,24.1820869487752,"/009219_20150516_230000.wav"
"25",0.00118086990749852,42.8133491011731,0.973023457833605,0.971122896405994,0.944925358642346,1657.82891587495,0.954545,8.46663225998649e-12,-0.764221964369595,0,1,0,0.00370370370370376,0.274496926473568,0.02401102145247,0.0142857142857143,0.0580498866213152,220.104095120477,-26.4926811870808,"/009219_20150517_000000.wav"
"26",0.00137768155874828,37.9256091015128,0.978282667091931,0.972067055424459,0.95095635157284,1653.72432365817,0.954545,9.41176549883474e-12,-0.793924714057993,0,1,0,0.00370370370370376,0.0899034551690925,0.00177130486124779,0,0,126.193980707272,-8.29310388994286,"/009219_20150517_010000.wav"
"27",0.00216492816374729,37.691478202427,0.979869981955917,0.972331942469636,0.952758882922884,1653.30159614698,0.954402,9.73337479495161e-12,-0.7334654931578,0.007912,0,0,0,0,0,0,0,118.343890217859,-8.96385716460314,"/009219_20150517_020000.wav"
"28",0.0116118874237355,36.8599620503506,0.97991695924883,0.972904799157928,0.953365912429431,1651.05045898097,0.95153,9.62570817021899e-12,-0.689066621886774,0.109586,1,0,0,0,0,0,0,93.1579209550815,-5.27549049126864,"/009219_20150517_030000.wav"
"29",0.0907301712261366,35.4998789392213,0.981012242698469,0.971713507572239,0.953262847323837,1656.35921010071,0.923867,9.97924891442583e-12,-0.748725388793111,0.640986,0,0,0,0,0,0,0,91.3525923958265,1.4349563099087,"/009219_20150517_040000.wav"
"30",0.0499901594174375,36.4999901811073,0.980631054582189,0.972044851436839,0.953217367765695,1659.78059109463,0.953349,9.85559668238258e-12,-0.738732040325745,0.051312,1,0,0,0,0,0,0,98.9302001421858,0.497572261361668,"/009219_20150517_050000.wav"
"31",0.654005117102933,47.055406052219,0.98061212003925,0.967750954249605,0.948988314916712,1659.51529035492,0.828738,9.82980163839562e-12,-0.278766815040734,1.600916,12,0,0,0,0,0,0,124.726865618264,-0.745716155164089,"/009219_20150517_060000.wav"
"32",0.805943711867743,56.7437258546716,0.978286501136674,0.961434641150154,0.940558531162378,1684.94828793878,0.76552,9.3942174244179e-12,0.308464753470177,1.87381,7,0,0,0.0155922578667048,0.000393623302499508,0,0,171.761988847555,-6.28888327827039,"/009219_20150517_070000.wav"
"33",0.134619169454832,60.246585398793,0.974291391442619,0.962960795200046,0.938204413060143,1689.98222711681,0.896692,8.67749016710336e-12,-0.0992855185230404,1.018468,4,0.0670581866472709,0.00370370370370376,0.441135678813815,0.306435740995867,0.85,0.0626353398502258,590.59913205116,29.5675228143394,"/009219_20150517_080000.wav"
"34",0.00098405825624877,55.3619425483141,0.969422994030854,0.967128749598749,0.937556848049335,1658.16645259357,0.954486,7.86216845324931e-12,-0.587420746760335,0.004105,1,0.0196661069644258,0.00370370370370376,0.506466168792102,0.220822672702224,0.707142857142857,0.0605126090840376,531.18997879804,137.293624437435,"/009219_20150517_090000.wav"
"35",0.699271796890376,49.1719360414499,0.98014133661472,0.967101817066842,0.947896467622419,1667.18095485769,0.81616,9.72285393617513e-12,-0.363378800134578,1.622607,9,0,0,0,0,0,0,119.453603657347,0.0338643007575001,"/009219_20150517_100000.wav"
"36",0.382011415075772,52.2270510202152,0.979683975247499,0.96467951553807,0.945081062622168,1683.94008592632,0.821062,9.69250359736303e-12,-0.174639183956455,1.614101,12,0,0,0.0202489733021796,0.000196811651249754,0,0,157.709219802409,3.80180871906282,"/009219_20150517_110000.wav"
"37",0.132651052942334,56.4941198409692,0.975242889757619,0.965286296075935,0.941388596828523,1682.49065093115,0.88447,8.87169760197667e-12,-0.117812141318316,1.169008,7,0,0.00370370370370376,0.200353794719852,0.0389687069474513,0.0142857142857143,0.0232199546485261,258.569179256154,26.5167507792148,"/009219_20150517_120000.wav"
"38",0.00610116118874237,49.1674084575577,0.97729674833686,0.967958385465708,0.945982582641033,1666.81123971109,0.941335,9.31796595430517e-12,-0.720157434311841,0.335495,1,0,0.00370370370370376,0.261062396515377,0.0194843534737256,0.0214285714285714,0.0619198790627362,233.863684194207,2.73864202292773,"/009219_20150517_130000.wav"
"39",0.00393623302499508,52.4694321121692,0.966135307837944,0.966691440022364,0.933954731990312,1659.10255774651,0.952515,7.29615134846802e-12,-0.743469470640647,0.079327,4,0,0.00370370370370376,0.436781226609735,0.199173391064751,0.692857142857143,0.0586483390607102,507.987876729386,100.044628209724,"/009219_20150517_140000.wav"
"40",0.0696713245424129,60.4608362716617,0.969485204401943,0.966023281959075,0.93654527896713,1716.15781504532,0.897132,7.82517953057297e-12,-0.182792618432979,0.985629,8,0.0550249581261242,0.00370370370370376,0.540799294904649,0.280653414682149,0.921428571428571,0.0638998751955563,603.970681443394,193.050385015301,"/009219_20150517_150000.wav"
"41",0.0588466837236764,64.3287945391834,0.966006893295453,0.969650034224599,0.936688617145134,1787.66266401847,0.888685,7.35656554193675e-12,-0.17269762169809,1.126653,6,0.19206474057982,0.00370370370370376,0.698424945384765,0.507774060224365,1,0.0872225932797361,1068.73201177526,156.429651978606,"/009219_20150517_160000.wav"
"42",0.00118086990749852,60.5502909183323,0.966539841026899,0.969317093382599,0.936883589342673,1669.37916517224,0.954545,7.63140110840314e-12,-0.868516477824838,0,1,0.292417205099617,0.00370370370370376,0.862915095184339,0.720921078527849,1,0.097708267107466,1588.05173437915,-279.963211491647,"/009219_20150517_170000.wav"
"43",0.00137768155874828,54.5331990480939,0.963365662377335,0.967961173247526,0.932500556821145,1658.30804348485,0.954545,7.15426276197841e-12,-0.779488149490926,0,0,0.0428346666082175,0.00370370370370376,0.615149960526333,0.217673686282228,0.821428571428571,0.0817746228926353,637.245515347416,-157.803532150752,"/009219_20150517_180000.wav"
"44",0.0903365479236371,45.9132355064161,0.980596689278506,0.966951285563379,0.948189229317044,1671.10713952781,0.924098,9.8580390284976e-12,-0.728102685234082,0.693685,8,0,0.00370370370370376,0.094782658818413,0.000787246604999016,0,0,182.791945712045,-3.31128496726473,"/009219_20150517_190000.wav"
"45",0.022436528242472,47.6426403158142,0.980272791800203,0.967763188415065,0.948671922509102,1654.78409075827,0.946561,9.81636208926186e-12,-0.655180326566582,0.274306,1,0,0,0.0825273999257734,0.000590434953749262,0,0,155.951121745405,15.2438455400255,"/009219_20150517_200000.wav"
"46",0.00216492816374729,58.8652155449533,0.962683060601249,0.969034683991483,0.932873275413685,1686.58849265381,0.954452,6.92171293390722e-12,-0.547166078290546,0.006152,1,0.0664380669207127,0.00370370370370376,0.700488485888092,0.289706750639638,0.964285714285714,0.0669078693205677,710.031962336824,-97.1882935659755,"/009219_20150517_210000.wav"
"47",0.00118086990749852,44.2592346981496,0.973078227519644,0.970479455550364,0.944352428451177,1651.50241782226,0.954545,8.52155573564543e-12,-0.728463423263774,0,1,0,0.00370370370370376,0.349095205019201,0.0277504428262153,0.0428571428571429,0.0657898715041572,240.095885012154,67.4781946983798,"/009219_20150517_220000.wav"
"48",0.000196811651249754,44.7515395030005,0.97849819813126,0.968983489023483,0.94814859802842,1648.35969795313,0.954545,9.40502342302875e-12,-0.723066169760132,0,2,0,0.00370370370370376,0.164516403712596,0.00373942137374533,0,0,182.102878545753,13.8228753647274,"/009219_20150517_230000.wav"
