"","AcouOccupancyR","Bioac","Hf","Ht","H","ACI","AEI","M","NDSI","ADI","NPIC","ASA","BN","SNR","AA","CAE","ADAE","RMS","NA","wav"
"100",0.740799055304074,34.9067041268891,0.980967813802827,0.972030457585217,0.953530592927132,1645.82516065048,0.942488,9.96807325534871e-12,-0.723287874854141,0.338235,0,0,0,0,0,0,0,76.7752554970886,5.11488919731667,"Riparian_CivilWar/009219_20150522_030000.wav"
"101",0.523518992324346,34.9387078921104,0.979071104108359,0.970678329231559,0.950363103534799,1646.43704131683,0.954545,9.46424129303579e-12,-0.891395791785318,0,0,0,0,0,0,0,0,106.87762713524,3.46313420319119,"Riparian_CivilWar/009219_20150522_040000.wav"
"102",0.0316866758512104,37.0812511920043,0.979046987047024,0.967886391561808,0.947606255462404,1647.09887039924,0.954482,9.55577450364536e-12,-0.862358252035957,0.005802,0,0,0,0.0134628930717355,0.000196811651249754,0,0,147.402978844069,8.70757466462689,"Riparian_CivilWar/009219_20150522_050000.wav"
"103",0.873646919897658,51.5179300920601,0.979902695858478,0.960810428732897,0.941500729324306,1690.90627454942,0.850099,9.7199642778829e-12,0.115465072534592,1.437978,5,0,0,0.0872486663249903,0.00177130486124779,0,0,241.044340662496,4.91553924071704,"Riparian_CivilWar/009219_20150522_060000.wav"
"104",0.672505412320409,50.6514861841957,0.97951597365768,0.958103305155988,0.938477491814509,1698.28508543771,0.889598,9.63158722195328e-12,-0.446182192197708,1.122887,8,0,0.00370370370370376,0.147812061932449,0.0667191497736666,0,0,372.607275976685,-12.6992147357391,"Riparian_CivilWar/009219_20150522_070000.wav"
"105",0.516236961228105,50.4260759502971,0.9806844771223,0.962819068504591,0.944221714759805,1666.18313830878,0.901865,9.8891569645114e-12,-0.819194583724961,0.93582,8,0,0.00370370370370376,0.111487061711575,0.0249950797087188,0,0,321.893313991533,10.3282479506458,"Riparian_CivilWar/009219_20150522_080000.wav"
"106",0.484156662074395,48.0875342142714,0.980818754219401,0.966546813953007,0.94800724195612,1663.79285903985,0.907927,9.91219984827371e-12,-0.850457566473819,0.826235,7,0,0.00370370370370376,0.138336800739965,0.00137768155874828,0,0,258.254991310005,36.2966283428958,"Riparian_CivilWar/009219_20150522_090000.wav"
"107",0.515646526274355,53.655062700716,0.979128312177905,0.962738348959296,0.942644374685459,1690.73533114053,0.809697,9.5961121025351e-12,-0.043569538077015,1.69767,8,0,0,0.0516476430957682,0.00314898641999606,0,0,197.891558049993,17.907813459737,"Riparian_CivilWar/009219_20150522_100000.wav"
"108",0.710883684314111,51.8459292058187,0.980622886563104,0.963241159810495,0.94457632658976,1676.00537306913,0.826812,9.88385149195723e-12,-0.394360000207561,1.599145,7,0,0,0.00879116561129331,0.000196811651249754,0,0,203.226714751494,6.84531531397431,"Riparian_CivilWar/009219_20150522_110000.wav"
"109",0.294233418618382,55.3176350089971,0.974616937743694,0.961770651943931,0.937357967609351,1690.52532131445,0.805852,8.71135036703646e-12,0.06882882423055,1.685334,7,0,0.00370370370370376,0.228874156446906,0.0253887030112183,0.0285714285714286,0.0232199546485261,253.90074377931,-8.11880386006283,"Riparian_CivilWar/009219_20150522_120000.wav"
