,AcouOccupancyR,Bioac,Ht,Hf,ACI,AEI,M,NDSI,ADI,NPIC,ASA,BN,SNR,AA,CAE,ADAE,RMS,NA,wav
62,0.003148986,57.05002756,0.970932876,0.966282653,1678.002824,0.951692,7.99E-12,-0.823138021,0.087653,4,0.087433315,0.003703704,0.525892919,0.34560126,1,0.055204304,664.9028428,0,9219_New/009219_20150511_130000.wav
63,0.142491636,53.55966784,0.979441687,0.971760106,1741.0249,0.9521,9.59E-12,-0.769311297,0.107589,0,0,0.003703704,0.113829831,0.020665223,0,0,275.3368965,0,9219_New/009219_20150511_140000.wav
64,0.001771305,50.22962648,0.978379707,0.965069281,1665.18362,0.954109,9.55E-12,-0.897290422,0.025431,6,0,0.003703704,0.396875071,0.029521748,0.035714286,0.083591837,314.6679755,0,9219_New/009219_20150511_150000.wav
65,0.008659713,59.95391679,0.975029324,0.966348577,1657.707945,0.950197,8.91E-12,-0.594504991,0.148766,3,0,0.003703704,0.462438119,0.053729581,0.107142857,0.060371882,338.7353293,0,9219_New/009219_20150511_160000.wav
66,0.36587286,52.50102134,0.979952597,0.965420458,1657.887869,0.918275,9.71E-12,-0.703532126,0.773842,7,0,0,0.045074102,0.000393623,0,0,199.4359326,0,9219_New/009219_20150511_170000.wav
67,0.042511317,55.71828428,0.97940617,0.965397426,1681.838457,0.934713,9.68E-12,-0.552657444,0.529751,4,0,0.003703704,0.247933622,0.00354261,0.007142857,0.069659864,192.2460898,0,9219_New/009219_20150511_180000.wav
68,0.054123204,48.49375233,0.977200254,0.966984693,1668.869755,0.939763,9.23E-12,-0.65902202,0.368571,9,0,0,0.067170915,0.001771305,0,0,129.2265741,0,9219_New/009219_20150511_190000.wav
69,0.137571344,40.68892361,0.980933021,0.969847016,1651.199008,0.939958,1.00E-11,-0.764620032,0.376029,3,0,0,0,0,0,0,83.80762159,0,9219_New/009219_20150511_200000.wav
70,0.220625861,40.60418391,0.980247381,0.967949829,1646.133991,0.950161,9.76E-12,-0.895212323,0.177295,3,0,0,0,0,0,0,112.6818798,0,9219_New/009219_20150511_210000.wav
71,0.07872466,37.72968717,0.980722577,0.971238779,1652.515313,0.945657,9.72E-12,-0.784237615,0.200741,1,0,0,0,0,0,0,74.38156883,0,9219_New/009219_20150511_220000.wav
72,0.000787247,44.27945454,0.977543313,0.968715529,1649.616808,0.954534,9.30E-12,-0.662222817,0.001251,1,0,0,0.057017389,0.000984058,0,0,109.0637479,0,9219_New/009219_20150511_230000.wav
73,0.002558551,41.13900642,0.97787338,0.971027125,1650.209376,0.951714,9.42E-12,-0.685502531,0.119916,0,0,0.003703704,0.145169355,0.00236174,0,0,133.8875702,-10.93545658,9219_New/009219_20150512_000000.wav
74,0.0202716,43.05824998,0.980662571,0.970681048,1649.869948,0.953241,9.88E-12,-0.764644072,0.066262,1,0,0,0,0,0,0,152.4969901,1.566013379,9219_New/009219_20150512_010000.wav
75,0.000590435,42.05571373,0.968218483,0.97051864,1653.518904,0.954545,7.77E-12,-0.787655765,0,1,0,0.003703704,0.398089741,0.081873647,0.185714286,0.042867609,312.8191361,-99.78767691,9219_New/009219_20150512_020000.wav
76,0.029915371,37.15100233,0.98051326,0.972409227,1656.231698,0.954545,9.82E-12,-0.808436615,0,1,0,0,0,0,0,0,149.0301874,8.986565356,9219_New/009219_20150512_030000.wav
77,0.014760874,40.31172909,0.980271534,0.972002974,1654.353498,0.952644,9.79E-12,-0.789766517,0.08062,1,0,0,0,0,0,0,148.3885814,2.016430954,9219_New/009219_20150512_040000.wav
78,0.020862035,35.78912514,0.980497422,0.970215812,1649.168573,0.954545,9.83E-12,-0.951035012,0,0,0,0.003703704,0.180036066,0.083644952,0,0,342.8317623,9.416408812,9219_New/009219_20150512_050000.wav
79,0.097224956,40.90684621,0.980700549,0.969260962,1654.816116,0.944669,9.85E-12,-0.887216244,0.321427,4,0,0,0,0,0,0,201.9814442,3.056557357,9219_New/009219_20150512_060000.wav
80,0.185199764,51.16177724,0.980556109,0.962795422,1684.796702,0.843716,9.83E-12,-0.709878856,1.47276,6,0,0.003703704,0.129198343,0.009053336,0,0,276.3838538,9.890229395,9219_New/009219_20150512_070000.wav
81,0.060617989,55.46795099,0.978307378,0.964553314,1713.543669,0.91374,9.47E-12,-0.608052186,0.820943,9,0,0.003703704,0.329891494,0.074788427,0.078571429,0.067548959,356.9067267,-47.55949526,9219_New/009219_20150512_080000.wav
82,0.012595946,53.12519583,0.977491706,0.964349401,1680.55889,0.937051,9.43E-12,-0.738410473,0.406942,6,0,0.003703704,0.548178113,0.030505806,0.035714286,0.09752381,324.0112885,18.31627466,9219_New/009219_20150512_090000.wav
83,0.088762055,52.32681138,0.979676204,0.962767074,1676.593647,0.92715,9.66E-12,-0.866944566,0.581936,6,0,0.003703704,0.241724802,0.121432789,0.057142857,0.031927438,407.6407795,-2.710995511,9219_New/009219_20150512_100000.wav
84,0.003345798,50.77565231,0.958547337,0.964248739,1670.118015,0.954511,6.61E-12,-0.880947297,0.003342,4,0.090826764,0.003703704,0.647310429,0.255855147,0.907142857,0.102021533,813.0075972,-384.2870255,9219_New/009219_20150512_110000.wav
85,0.001574493,52.63326972,0.964410985,0.963659559,1661.26787,0.953795,7.36E-12,-0.759041483,0.032461,5,0.036410856,0.003703704,0.657380096,0.202125566,0.764285714,0.080076292,617.3598324,-139.2987093,9219_New/009219_20150512_120000.wav
86,0.009643771,53.65872027,0.974308814,0.964278239,1685.801228,0.95148,8.79E-12,-0.702902117,0.132998,5,0,0.003703704,0.516866235,0.099389884,0.3,0.04920419,401.5468345,21.32938565,9219_New/009219_20150512_130000.wav
87,0.313324149,51.51064075,0.980343041,0.964078223,1660.60956,0.880395,9.81E-12,-0.639282092,1.188695,7,0,0.003703704,0.098882046,0.000787247,0,0,225.2149701,18.04098924,9219_New/009219_20150512_140000.wav
88,0.059043495,57.85093952,0.967876972,0.963117698,1708.801705,0.881811,8.00E-12,-0.172157218,1.160069,6,0,0.003703704,0.515956042,0.091911041,0.271428571,0.067215658,395.8492421,-42.84393688,9219_New/009219_20150512_150000.wav
89,0.005510726,51.25149302,0.962108325,0.96514945,1670.685616,0.952238,7.33E-12,-0.744099764,0.111732,5,0,0.003703704,0.619995086,0.12989569,0.471428571,0.075640761,524.0862227,-77.69686458,9219_New/009219_20150512_160000.wav
90,0.00236174,45.8841104,0.978984039,0.965916347,1649.689829,0.954187,9.56E-12,-0.857031875,0.024691,0,0,0.003703704,0.272537371,0.01554812,0.007142857,0.046439909,255.4518043,39.16326145,9219_New/009219_20150512_170000.wav
91,0.013776816,44.53273529,0.979312586,0.966356698,1648.823018,0.953499,9.65E-12,-0.795311718,0.056081,1,0,0.003703704,0.109938785,0.006494784,0,0,194.3653564,32.70697936,9219_New/009219_20150512_180000.wav
92,0.003148986,50.14612681,0.959846158,0.965542826,1657.500881,0.953626,7.01E-12,-0.718523707,0.056366,2,0,0.003703704,0.475115911,0.10371974,0.385714286,0.079979844,427.6097611,-130.2011375,9219_New/009219_20150512_190000.wav
93,0.188545562,41.72931118,0.979950688,0.96927948,1659.297255,0.940248,9.74E-12,-0.824838946,0.389089,4,0,0,0,0,0,0,163.788563,15.99294561,9219_New/009219_20150512_200000.wav
94,0.000590435,40.1810797,0.966545127,0.969797858,1650.0687,0.954545,7.86E-12,-0.773071157,0,0,0,0.003703704,0.422049159,0.031489864,0.078571429,0.084436199,240.7379001,-82.56844697,9219_New/009219_20150512_210000.wav
95,0.094666404,36.70132516,0.980171596,0.97135155,1654.72344,0.950147,9.79E-12,-0.806058371,0.177952,1,0,0,0,0,0,0,107.8576915,3.828059703,9219_New/009219_20150512_220000.wav
96,0.017319425,35.76550218,0.979479677,0.970938424,1649.060813,0.954405,9.64E-12,-0.882590618,0.008805,0,0,0,0.008408091,0.000196812,0,0,152.5299211,4.971781528,9219_New/009219_20150512_230000.wav
97,0.003739421,34.384374,0.981180003,0.973037938,1649.681301,0.949649,9.93E-12,-0.640336698,0.166369,0,0,0,0,0,0,0,87.14550543,3.726690453,9219_New/009219_20150513_000000.wav
98,0.034835662,33.73982652,0.980985758,0.973685075,1652.270278,0.953826,9.93E-12,-0.629577131,0.037302,0,0,0,0,0,0,0,96.14791855,4.521032187,9219_New/009219_20150513_010000.wav
99,0.06908089,34.12407199,0.981171605,0.973545917,1651.406118,0.942803,9.96E-12,-0.504470561,0.305139,0,0,0,0,0,0,0,75.16849246,4.512102649,9219_New/009219_20150513_020000.wav
100,0.000590435,34.81083816,0.980530217,0.973646619,1647.804671,0.954545,9.82E-12,-0.533910317,0,0,0,0,0,0,0,0,95.03399674,0.551449132,9219_New/009219_20150513_030000.wav
101,0.003148986,35.48065874,0.979246479,0.972532266,1649.648284,0.954545,9.60E-12,-0.773438023,0,0,0,0,0.025969061,0.000393623,0,0,130.8882896,-4.228509182,9219_New/009219_20150513_040000.wav
102,0.042117693,34.85526041,0.980117832,0.970041971,1650.205312,0.954533,9.69E-12,-0.898956657,0.00132,0,0,0,0,0,0,0,170.5004137,9.788807302,9219_New/009219_20150513_050000.wav
103,0.207636292,46.4463911,0.976288518,0.964614375,1666.847057,0.939736,8.98E-12,-0.842562987,0.46214,6,0,0.003703704,0.219585809,0.06317654,0.014285714,0.023219955,314.8944894,29.64838341,9219_New/009219_20150513_060000.wav
104,0.277110805,48.27285429,0.980779161,0.966117957,1678.029424,0.908062,9.90E-12,-0.857686254,0.727528,5,0,0.003703704,0.097460699,0.017319425,0,0,300.2095123,25.06677865,9219_New/009219_20150513_070000.wav
105,0.438102736,57.07304623,0.980309013,0.961981713,1686.798672,0.860484,9.80E-12,-0.559092589,1.340061,4,0.003626106,0.003703704,0.211699609,0.146034245,0.028571429,0.023219955,423.5496966,21.40563472,9219_New/009219_20150513_080000.wav
106,0.064947845,50.27948079,0.979979748,0.96342746,1671.748292,0.919807,9.71E-12,-0.8397223,0.718227,9,0,0.003703704,0.23132319,0.079315095,0.007142857,0.023219955,369.8039466,-8.080002447,9219_New/009219_20150513_090000.wav
107,0.289509939,49.5610597,0.980662663,0.966417066,1699.746466,0.884689,9.88E-12,-0.792433423,1.102296,4,0,0,0.066726923,0.004526668,0,0,253.8092565,10.16251077,9219_New/009219_20150513_100000.wav
108,0.377681559,46.59458535,0.979332134,0.965508619,1667.017231,0.926112,9.68E-12,-0.912103207,0.522923,8,0,0.003703704,0.129120008,0.017319425,0,0,277.6181955,-9.758400581,9219_New/009219_20150513_110000.wav
109,0.25742964,46.39585576,0.980567396,0.966886391,1674.600026,0.883307,9.79E-12,-0.671755118,1.114228,7,0,0,0,0,0,0,193.2787068,3.160757768,9219_New/009219_20150513_120000.wav
110,0.141113954,47.40684573,0.980420029,0.966723909,1679.376741,0.874343,9.85E-12,-0.612727367,1.239616,7,0,0,0.076685383,0.001968117,0,0,197.1477323,13.32111893,9219_New/009219_20150513_130000.wav
111,0.162172801,49.60067026,0.980454994,0.964971865,1700.543058,0.862524,9.83E-12,-0.674432804,1.215548,10,0,0,0.08140157,0.006101161,0,0,248.3112746,2.37754622,9219_New/009219_20150513_140000.wav
112,0.002952175,46.73163077,0.967246091,0.966095538,1682.333148,0.953647,7.91E-12,-0.702036951,0.042402,7,0,0.003703704,0.37258258,0.068687266,0.228571429,0.063129252,327.9719565,-95.71794387,9219_New/009219_20150513_150000.wav
113,0.00236174,39.82624674,0.976644617,0.968904217,1652.677989,0.954545,9.20E-12,-0.892488499,0,0,0,0.003703704,0.315489286,0.033851604,0.035714286,0.065015873,265.3991143,-38.77757644,9219_New/009219_20150513_160000.wav
114,0.045463491,39.52981589,0.980687911,0.969016093,1657.207417,0.951523,9.85E-12,-0.875166877,0.13519,2,0,0,0.009668972,0.000196812,0,0,184.0800322,2.686905904,9219_New/009219_20150513_170000.wav
115,0.062389293,43.20860935,0.980751587,0.968786873,1668.323932,0.912356,9.88E-12,-0.879098139,0.655223,10,0,0,0.044473903,0.000393623,0,0,180.4053862,2.671809746,9219_New/009219_20150513_180000.wav
116,0.399134029,46.7908063,0.979738951,0.96538322,1709.220572,0.886055,9.72E-12,-0.088132001,1.173383,10,0,0,0,0,0,0,137.328617,2.375696511,9219_New/009219_20150513_190000.wav
117,0.354260972,47.11456987,0.980299839,0.965652744,1684.921755,0.851537,9.81E-12,-0.546998365,1.421508,9,0,0,0,0,0,0,145.2108327,4.02011843,9219_New/009219_20150513_200000.wav
118,0.158433379,37.16340461,0.980262778,0.969786418,1651.586381,0.951115,9.75E-12,-0.914941379,0.123243,0,0,0,0,0,0,0,137.0966313,4.230366518,9219_New/009219_20150513_210000.wav
119,0.230860067,36.26530881,0.980756858,0.970703201,1649.074735,0.932633,9.88E-12,-0.676002788,0.549532,0,0,0,0,0,0,0,86.58213871,3.059800623,9219_New/009219_20150513_220000.wav
120,0.079315095,35.23396506,0.98036785,0.971356628,1650.240999,0.952901,9.73E-12,-0.700936187,0.071967,1,0,0,0,0,0,0,86.98923806,4.128649059,9219_New/009219_20150513_230000.wav
121,0.046841173,36.02818882,0.980703414,0.970817593,1656.329148,0.953013,9.84E-12,-0.795238984,0.057984,0,0,0,0,0,0,0,115.487122,4.655765271,9219_New/009219_20150514_000000.wav
122,0.004526668,40.28121609,0.974757441,0.970313718,1650.644166,0.954545,8.73E-12,-0.768455439,0,0,0,0.003703704,0.131438603,0.012989569,0,0,185.5456434,-16.72154592,9219_New/009219_20150514_010000.wav
123,0.033261169,38.77905254,0.98074384,0.970488252,1650.499472,0.954486,9.90E-12,-0.874885413,0.005425,0,0,0,0,0,0,0,172.552794,5.330330294,9219_New/009219_20150514_020000.wav
124,0.001771305,46.40403537,0.977725773,0.969445531,1653.290623,0.954545,9.23E-12,-0.797118059,0,1,0,0.003703704,0.284368405,0.137571344,0.121428571,0.038244631,385.6414864,-69.74609968,9219_New/009219_20150514_030000.wav
125,0.207833104,41.95574201,0.980692135,0.969438481,1652.03863,0.954331,9.90E-12,-0.858267404,0.016072,0,0,0,0.056253918,0.000393623,0,0,189.1812365,45.03828473,9219_New/009219_20150514_040000.wav
126,0.003739421,40.06751193,0.980915152,0.969328662,1649.432374,0.954538,9.94E-12,-0.903867935,0.000886,2,0,0.003703704,0.107402496,0.003936233,0,0,241.1777465,8.5545548,9219_New/009219_20150514_050000.wav
127,0.284196024,43.64611126,0.980711251,0.965803401,1662.381173,0.948057,9.88E-12,-0.895688571,0.231952,5,0,0.003703704,0.10316922,0.013776816,0,0,283.2489749,9.6052632,9219_New/009219_20150514_060000.wav
128,0.224758906,51.37977195,0.980637197,0.962711264,1679.693915,0.915088,9.91E-12,-0.847712748,0.786377,5,0.005509628,0.003703704,0.216854634,0.149576855,0.035714286,0.023219955,424.1466519,17.6829179,9219_New/009219_20150514_070000.wav
129,0.070064948,54.38444002,0.979388849,0.963225645,1678.705304,0.935299,9.62E-12,-0.804499655,0.447121,4,0.061047273,0.003703704,0.318247933,0.312930525,0.435714286,0.035400914,534.3656906,10.00686735,9219_New/009219_20150514_080000.wav
130,0.015744932,55.34671988,0.97655874,0.963819083,1687.863747,0.949598,9.11E-12,-0.753902621,0.160294,5,0.15974916,0.003703704,0.589988957,0.555599291,1,0.057127239,814.4456179,-114.1853932,9219_New/009219_20150514_090000.wav
