,AcouOccupancyR,Bioac,Ht,Hf,ACI,AEI,M,NDSI,ADI,NPIC,ASA,BN,SNR,AA,CAE,ADAE,RMS,NA,wav
43,0.02735682,71.64444746,0.96824802,0.958808779,1877.462231,0.919277,7.54E-12,-0.418404838,0.737001,19,0.550275864,0.003703704,0.989969228,0.946664043,1,0.270098783,3968.855306,-948.1145016,15116_PreEvent/015116_20150510_180000.wav
44,0.012595946,46.50022615,0.959865979,0.962699855,1834.669551,0.954545,6.38E-12,-0.991463329,0,1,0.631514727,0.003703704,1,0.949419406,1,0.307664399,6008.346371,-708.0151395,15116_PreEvent/015116_20150510_190000.wav
45,0.022042905,66.6528801,0.928183774,0.963013068,1764.967417,0.807902,4.38E-12,0.818232865,1.680242,25,0.156196838,0.003703704,0.953666556,0.265695729,0.857142857,0.135449735,1617.624704,-631.6938451,15116_PreEvent/015116_20150510_200000.wav
46,0.060027554,59.72097258,0.882465465,0.959905728,1786.44352,0.828554,3.48E-12,0.836745545,1.540482,26,0.055349428,0.003703704,1,0.066128715,0.092857143,0.523342055,1672.700385,277.8870714,15116_PreEvent/015116_20150510_210000.wav
47,0.248376304,37.26450301,0.98091955,0.969879605,1709.484806,0.926712,9.94E-12,-0.881921793,0.661889,3,0,0,0,0,0,0,153.8509143,-17.03764169,15116_PreEvent/015116_20150510_220000.wav
48,0.08935249,36.06697879,0.980058794,0.970676215,1691.889584,0.952249,9.75E-12,-0.883432279,0.118179,2,0,0,0,0,0,0,141.9991427,-17.2571042,15116_PreEvent/015116_20150510_230000.wav
49,0.283408778,51.22251822,0.977260864,0.961981086,1963.316986,0.954545,9.09E-12,-0.989526558,0,0,0.958101542,0.003703704,0.767066167,0.979925212,0.164285714,1,16280.69582,-4708.731949,15116_PreEvent/015116_20150511_000000.wav
50,0.009053336,39.43428875,0.964739487,0.961243549,1886.689062,0.954545,7.08E-12,-0.992915687,0,0,0.65220292,0.003703704,1,0.937413895,1,0.442095715,6046.923582,-3644.826255,15116_PreEvent/015116_20150511_010000.wav
51,0.001574493,35.16272828,0.962363495,0.970010938,1659.775604,0.954545,7.02E-12,-0.93239316,0,0,0,0.003703704,0.606633611,0.155678016,0.421428571,0.073595449,487.6821422,-38.02446412,15116_PreEvent/015116_20150511_020000.wav
52,0.092698288,34.62251238,0.981054928,0.972662017,1650.701568,0.952644,1.00E-11,-0.89504382,0.066284,0,0,0,0,0,0,0,131.8663731,-16.21577754,15116_PreEvent/015116_20150511_030000.wav
53,0.12281047,34.52391377,0.980880071,0.97220858,1650.260091,0.954302,9.95E-12,-0.883377288,0.01151,0,0,0,0,0,0,0,132.9123347,-17.47800205,15116_PreEvent/015116_20150511_040000.wav
54,0.170045267,34.41065708,0.980915614,0.971026322,1650.086679,0.954513,9.87E-12,-0.915487849,0.003179,1,0,0,0,0,0,0,147.5159266,-19.00307501,15116_PreEvent/015116_20150511_050000.wav
55,0.413698091,48.58057733,0.980670916,0.968395543,1768.604268,0.851213,9.91E-12,-0.747891829,1.37637,13,0,0,0.025229736,0.001377682,0,0,215.8642587,43.60048069,15116_PreEvent/015116_20150511_060000.wav
56,0.029915371,46.51268674,0.980517229,0.964523244,1693.644169,0.948128,9.83E-12,-0.943560275,0.198215,5,0.037086806,0.003703704,0.280973161,0.242471954,0.085714286,0.036764928,479.4338773,110.8681951,15116_PreEvent/015116_20150511_070000.wav
57,0.000984058,45.15059982,0.979256579,0.967097471,1724.488701,0.954223,9.60E-12,-0.968612042,0.01649,3,0.082794888,0.003703704,0.471586174,0.378075182,0.614285714,0.036719928,582.0661471,39.04335424,15116_PreEvent/015116_20150511_080000.wav
58,0.035229286,66.56450405,0.95213636,0.963490617,1738.124626,0.879736,7.04E-12,0.672751197,1.195156,22,0.220504509,0.003703704,1,0.530997835,1,0.085926249,1686.261681,-14.67937366,15116_PreEvent/015116_20150511_090000.wav
59,0.001574493,52.66545993,0.954468117,0.964619084,1700.366955,0.953828,6.82E-12,-0.865480567,0.035308,5,0.226720309,0.003703704,0.987708368,0.53158827,1,0.090578742,1575.787313,150.0837762,15116_PreEvent/015116_20150511_100000.wav
60,0.00472348,47.89295013,0.974741523,0.958162146,1703.791089,0.950439,8.84E-12,-0.703543488,0.150172,4,0.124218708,0.003703704,0.664858034,0.441251722,1,0.057990348,737.9364161,666.6132215,15116_PreEvent/015116_20150511_110000.wav
61,0.001771305,42.26753862,0.962472498,0.963988146,1739.70255,0.954545,6.82E-12,-0.989403064,0,0,0.420042156,0.003703704,1,0.838220823,1,0.14588751,2661.26296,-170.2753244,15116_PreEvent/015116_20150511_120000.wav
62,0.000984058,42.78836924,0.958343462,0.963660088,1766.267109,0.954545,6.28E-12,-0.988941474,0,1,0.422957768,0.003703704,1,0.78193269,1,0.168940859,2833.687683,-610.0857827,15116_PreEvent/015116_20150511_130000.wav
63,0.000984058,50.45552411,0.968666924,0.969997004,1851.642552,0.954545,7.83E-12,-0.982406947,0,3,0.527784982,0.003703704,1,0.95591419,1,0.230400422,3685.540713,-1842.991632,15116_PreEvent/015116_20150511_140000.wav
64,0.150560913,50.53984941,0.968199611,0.95703223,1932.961269,0.954545,7.22E-12,-0.989589469,0,0,0.872357078,0.003703704,1,0.992717969,0.742857143,1,13011.71865,-3392.962689,15116_PreEvent/015116_20150511_150000.wav
65,0.507577249,57.87892438,0.983382181,0.954111671,2149.844115,0.939116,1.07E-11,-0.949835015,0.381925,11,1,0.57801874,0.434181077,0.96299941,0.75,1,20259.16024,-2980.027215,15116_PreEvent/015116_20150511_160000.wav
66,0.181460342,66.44987418,0.975564849,0.9562033,2007.282015,0.928934,8.59E-12,-0.901409954,0.590959,9,0.89842475,0.366666667,0.79742605,0.985435938,1,0.456823091,13418.72743,-4977.656448,15116_PreEvent/015116_20150511_170000.wav
67,0.079118284,47.12584103,0.969671589,0.964386954,1870.924243,0.954545,7.64E-12,-0.990270084,0,0,0.820860948,0.003703704,1,0.994292462,0.721428571,1,10655.7023,-4504.747723,15116_PreEvent/015116_20150511_180000.wav
68,0.063963787,56.31883737,0.954643542,0.958355518,1904.196237,0.801778,6.12E-12,0.756343866,1.670156,12,0.48443509,0.003703704,1,0.8462901,1,0.194528875,3825.429142,-1709.308697,15116_PreEvent/015116_20150511_190000.wav
69,0.013973627,64.80711902,0.964953188,0.964226985,1876.526222,0.935328,7.24E-12,-0.196564232,0.466757,12,0.536745395,0.003703704,1,0.930525487,1,0.250188632,4037.403305,-1594.640483,15116_PreEvent/015116_20150511_200000.wav
70,0.003345798,48.10418026,0.963661627,0.962900689,1768.329601,0.953484,6.92E-12,-0.959129668,0.060433,4,0.481642094,0.003703704,1,0.87128518,1,0.202043761,3264.706178,-1295.518117,15116_PreEvent/015116_20150511_210000.wav
71,0.00118087,37.82729434,0.965655174,0.963521064,1799.20388,0.954545,7.40E-12,-0.992006828,0,0,0.499976137,0.003703704,1,0.884668372,1,0.228516812,3410.368094,-1760.130332,15116_PreEvent/015116_20150511_220000.wav
72,0.200747884,48.88908982,0.972802801,0.96377299,1909.446123,0.954545,8.15E-12,-0.989789342,0,0,0.910184202,0.003703704,1,0.99527652,0.4,1,14299.44289,-4955.031716,15116_PreEvent/015116_20150511_230000.wav
73,0.007282031,37.7083619,0.970421605,0.965052791,1822.13214,0.954545,7.90E-12,-0.992619243,0,0,0.528639042,0.003703704,0.937204619,0.93446172,1,0.26419295,3551.160431,-2482.088107,15116_PreEvent/015116_20150512_000000.wav
74,0.004329856,38.62626581,0.961600767,0.963067213,1818.66617,0.954545,6.79E-12,-0.991468523,0,0,0.570150522,0.003703704,1,0.839401693,1,0.418295705,4527.391213,-3055.940658,15116_PreEvent/015116_20150512_010000.wav
75,0.003739421,38.39873248,0.957776159,0.965095587,1815.929497,0.954545,6.04E-12,-0.992419429,0,0,0.54866326,0.003703704,1,0.859279669,1,0.285473698,4482.909454,-3312.503354,15116_PreEvent/015116_20150512_020000.wav
76,0.002755363,34.10770118,0.968470571,0.967953731,1689.11326,0.954545,7.53E-12,-0.980389142,0,0,0.237206361,0.003703704,0.749194132,0.610312931,1,0.103570531,1208.52542,-812.3520589,15116_PreEvent/015116_20150512_030000.wav
77,0.000590435,33.18446487,0.975054436,0.970280396,1657.268017,0.954545,8.82E-12,-0.935981971,0,0,0,0.003703704,0.440833343,0.169651643,0.271428571,0.050717269,430.6473035,-256.1091392,15116_PreEvent/015116_20150512_040000.wav
78,0.003739421,35.47190991,0.972944015,0.968253925,1686.878114,0.954545,8.42E-12,-0.978746088,0,0,0.217524998,0.003703704,0.611365997,0.632552647,1,0.080026998,1061.451631,-588.7364417,15116_PreEvent/015116_20150512_050000.wav
79,0.003739421,46.64564912,0.968698432,0.963764451,1827.007449,0.954526,7.57E-12,-0.986584261,0.002041,4,0.486458527,0.003703704,0.889152665,0.903562291,1,0.230626379,3075.293793,-1683.499197,15116_PreEvent/015116_20150512_060000.wav
80,0.002164928,41.59941373,0.96597664,0.963986634,1689.394692,0.954545,7.25E-12,-0.978780688,0,4,0.271294772,0.003703704,0.778275079,0.630978154,1,0.111537495,1435.626775,-830.7837304,15116_PreEvent/015116_20150512_070000.wav
81,0.001771305,40.16195431,0.967464966,0.962725282,1746.234681,0.954545,7.51E-12,-0.990150899,0,1,0.445849737,0.003703704,0.8783195,0.87364692,1,0.16817954,2691.407883,-1613.401856,15116_PreEvent/015116_20150512_080000.wav
82,0.070655383,62.25948358,0.971913468,0.956059233,1907.930543,0.899622,8.05E-12,-0.463479474,0.988301,12,0.784089762,0.003703704,0.772255387,0.939972446,0.435714286,1,9126.251237,-4502.835612,15116_PreEvent/015116_20150512_090000.wav
83,0.090336548,75.04660252,0.96582152,0.955794703,1863.95688,0.888733,7.27E-12,-0.102730811,1.141363,12,0.668836636,0.003703704,1,0.956898248,1,0.557154741,6392.085218,-2537.21615,15116_PreEvent/015116_20150512_100000.wav
84,0.232631372,47.82012119,0.978674655,0.962849689,1911.013882,0.954545,9.26E-12,-0.989770238,0,0,0.947147597,0.003703704,0.760223249,0.987600866,0.1,1,15527.44553,-6528.18496,15116_PreEvent/015116_20150512_110000.wav
85,0.071049006,44.05649576,0.973554404,0.962824145,1917.913883,0.954545,8.35E-12,-0.990872341,0,0,0.835802572,0.003703704,1,0.997441449,0.271428571,1,10822.02395,-6307.992331,15116_PreEvent/015116_20150512_120000.wav
86,0.099193072,46.83430237,0.975232597,0.96500107,1928.783225,0.954545,8.64E-12,-0.990066365,0,1,0.870308785,0.003703704,0.781021501,0.976973037,0.185714286,1,12114.36069,-6157.677237,15116_PreEvent/015116_20150512_130000.wav
87,0.2550679,46.71900852,0.976742919,0.96414488,1903.305849,0.954545,9.00E-12,-0.989907827,0,0,0.946001075,0.003703704,1,0.99763826,0.221428571,1,15750.19001,-6948.865368,15116_PreEvent/015116_20150512_140000.wav
88,0.004329856,42.99457516,0.955231847,0.963452435,1759.099912,0.954545,5.57E-12,-0.990254278,0,1,0.487113436,0.003703704,1,0.798858492,1,0.218327885,3623.82042,-2508.65767,15116_PreEvent/015116_20150512_150000.wav
89,0.039755954,65.66062699,0.968333985,0.957317753,1862.222144,0.934819,7.57E-12,-0.8227249,0.49232,12,0.740740416,0.003703704,1,0.97500492,0.928571429,0.835918367,8064.089941,-5107.324359,15116_PreEvent/015116_20150512_160000.wav
90,0.094863216,70.17457406,0.96890568,0.955303169,2012.812719,0.917632,7.57E-12,-0.805132145,0.745752,12,0.794272429,0.003703704,1,0.988584924,0.814285714,0.985422286,9776.33094,-5075.762192,15116_PreEvent/015116_20150512_170000.wav
91,0.031489864,71.16912639,0.961509266,0.95774611,2013.505701,0.891126,6.64E-12,-0.281033481,1.089296,14,0.614085333,0.003703704,1,0.919700846,1,0.370787937,5477.968954,-2862.568515,15116_PreEvent/015116_20150512_180000.wav
92,0.001968117,39.8122088,0.962678227,0.962792711,1764.584797,0.954545,6.97E-12,-0.990350987,0,1,0.467143716,0.003703704,0.960547005,0.832710096,1,0.214948563,3132.663789,-2177.444094,15116_PreEvent/015116_20150512_190000.wav
93,0.000196812,42.60089876,0.957899233,0.964670857,1686.967421,0.954474,6.47E-12,-0.934608531,0.006414,5,0.176333267,0.003703704,0.803004247,0.422948239,1,0.109867049,1135.02872,-799.6957951,15116_PreEvent/015116_20150512_200000.wav
94,0.085219445,57.65195157,0.936450224,0.956077957,1881.764962,0.789794,4.19E-12,0.82852641,1.764614,20,0.34820304,0.003703704,1,0.539460736,1,0.175849866,2766.426953,-562.5351005,15116_PreEvent/015116_20150512_210000.wav
95,0.160598307,34.26717887,0.980705428,0.968553991,1648.18557,0.950694,9.91E-12,-0.892752696,0.175403,1,0,0,0,0,0,0,150.2641838,-20.69363744,15116_PreEvent/015116_20150512_220000.wav
96,0.047431608,33.29968137,0.979168103,0.967973866,1647.221953,0.952254,9.53E-12,-0.928787725,0.117668,0,0,0,0.002237033,0.000196812,0,0,180.4337905,-24.76338189,15116_PreEvent/015116_20150512_230000.wav
97,0.002164928,32.28204135,0.980340302,0.971862453,1655.571816,0.950491,9.87E-12,-0.832289107,0.144437,1,0,0,0.018384487,0.000393623,0,0,134.147834,-20.17039729,15116_PreEvent/015116_20150513_000000.wav
