"","Bioac","Hf","Ht","H","wav"
"1",39.3496825307177,0.98084451208927,0.97164892960262,0.953036520278143,"9219_rec_wav/009219_20150530_000000.wav"
"2",45.7039792618254,0.979787740044493,0.970371089240504,0.950757696531466,"9219_rec_wav/009219_20150530_010000.wav"
"3",41.1828726026777,0.98095511144675,0.9713025252383,0.952804176893646,"9219_rec_wav/009219_20150530_020000.wav"
"4",37.7197423622,0.980899507081302,0.972595077212065,0.954018031827015,"9219_rec_wav/009219_20150530_030000.wav"
"5",38.7246014538132,0.980972242289368,0.971890437927332,0.95339754215317,"9219_rec_wav/009219_20150530_040000.wav"
"6",38.8255225214979,0.981180250233841,0.971997347020676,0.953704600176377,"9219_rec_wav/009219_20150530_050000.wav"
"7",49.2952198940101,0.979656381459216,0.964772250048951,0.945145291415221,"9219_rec_wav/009219_20150530_060000.wav"
"8",43.8699334752735,0.980911971154927,0.967596460674105,0.949126951522367,"9219_rec_wav/009219_20150530_070000.wav"
"9",46.9675200101448,0.981676061636906,0.967126077264605,0.949404518635467,"9219_rec_wav/009219_20150530_080000.wav"
"10",46.2335061651275,0.977881084561202,0.967373717286231,0.945976459835861,"9219_rec_wav/009219_20150530_090000.wav"
"11",50.6683807060635,0.978556130704814,0.968653423584699,0.947881746177015,"9219_rec_wav/009219_20150530_100000.wav"
"12",50.0362775525424,0.977123975042555,0.968104123360323,0.945957749272927,"9219_rec_wav/009219_20150530_110000.wav"
"13",52.459559985379,0.964453447324732,0.969247243203974,0.934793845018065,"9219_rec_wav/009219_20150530_120000.wav"
"14",49.8666737886709,0.977038930506632,0.969183564340982,0.946930073168319,"9219_rec_wav/009219_20150530_130000.wav"
"15",53.2170861708181,0.971338206025908,0.970403360991125,0.942589859786631,"9219_rec_wav/009219_20150530_140000.wav"
"16",45.0063294546539,0.980886423028612,0.967273333397171,0.948785280086913,"9219_rec_wav/009219_20150530_150000.wav"
"17",43.7541643178296,0.980783801855634,0.966502304991965,0.947929805192253,"9219_rec_wav/009219_20150530_160000.wav"
"18",43.3255726982964,0.972371830989565,0.96802566071182,0.941280884151236,"9219_rec_wav/009219_20150530_170000.wav"
"19",56.3929434329261,0.979048163136898,0.963857996559568,0.943663401056456,"9219_rec_wav/009219_20150530_180000.wav"
"20",51.2744002053244,0.980697302273009,0.965465476738768,0.946829388475435,"9219_rec_wav/009219_20150530_190000.wav"
"21",46.077374767474,0.980502092634026,0.966727549015915,0.947878384817068,"9219_rec_wav/009219_20150530_200000.wav"
"22",57.1821247624724,0.974121917998511,0.964267299507137,0.939313911259137,"9219_rec_wav/009219_20150530_210000.wav"
"23",56.7934720353809,0.977546110768113,0.962244781759484,0.940638644015896,"9219_rec_wav/009219_20150530_220000.wav"
"24",58.2400526760084,0.9793439778393,0.961468016245774,0.941607911595397,"9219_rec_wav/009219_20150530_230000.wav"
"25",47.778898799066,0.980155274335523,0.966777481475494,0.947592047577018,"9219_rec_wav/009219_20150531_000000.wav"
"26",39.5296133448372,0.980900443026287,0.970437546659787,0.951902619447928,"9219_rec_wav/009219_20150531_010000.wav"
"27",45.3959344184936,0.977430452873221,0.968353148886224,0.946497856857072,"9219_rec_wav/009219_20150531_020000.wav"
"28",50.0451736408929,0.97554070761013,0.965515026731582,0.941899212385942,"9219_rec_wav/009219_20150531_030000.wav"
"29",57.5916218521337,0.9777142838839,0.963162609181271,0.941697840699415,"9219_rec_wav/009219_20150531_040000.wav"
"30",51.3426127247615,0.977928305565852,0.966395419304735,0.945065434907281,"9219_rec_wav/009219_20150531_050000.wav"
"31",54.624790759511,0.978082853672278,0.96468476576023,0.943541628588939,"9219_rec_wav/009219_20150531_060000.wav"
"32",55.0274103481141,0.976782455753887,0.963163389642761,0.940801101027494,"9219_rec_wav/009219_20150531_070000.wav"
"33",52.1820691814476,0.961643791147002,0.958593412619784,0.921825403480232,"9219_rec_wav/009219_20150531_080000.wav"
"34",50.172725358693,0.970614746652536,0.965442096561407,0.937072335961643,"9219_rec_wav/009219_20150531_090000.wav"
"35",54.202791789849,0.964440899191654,0.963616728323506,0.929351383940441,"9219_rec_wav/009219_20150531_100000.wav"
"36",52.3485805064223,0.973253677388688,0.962756085038853,0.9370059001924,"9219_rec_wav/009219_20150531_110000.wav"
"37",51.515031534527,0.962914396295239,0.963146280165665,0.927427418909726,"9219_rec_wav/009219_20150531_120000.wav"
"38",50.2261666106365,0.968682132210286,0.96239509438698,0.932254932059499,"9219_rec_wav/009219_20150531_130000.wav"
"39",46.7507915468049,0.975193582374646,0.964428575391397,0.940504557380414,"9219_rec_wav/009219_20150531_140000.wav"
"40",47.2957029604774,0.97759700123039,0.964916391636059,0.94329937090146,"9219_rec_wav/009219_20150531_150000.wav"
"41",46.7893114420684,0.97311625255547,0.965814810070631,0.939850088638505,"9219_rec_wav/009219_20150531_160000.wav"
"42",45.037817681693,0.980248059583917,0.964777177676747,0.945720956348479,"9219_rec_wav/009219_20150531_170000.wav"
"43",48.7181544699987,0.980370641274138,0.963419781846891,0.944508469345427,"9219_rec_wav/009219_20150531_180000.wav"
"44",49.8823280239099,0.979481625032289,0.96297192638918,0.943213307320149,"9219_rec_wav/009219_20150531_190000.wav"
"45",46.5843241367981,0.980929322070845,0.964172769527587,0.945785341171865,"9219_rec_wav/009219_20150531_200000.wav"
"46",52.5676338984698,0.971921772928324,0.962274825779871,0.935255854716266,"9219_rec_wav/009219_20150531_210000.wav"
"47",45.6887865609195,0.980647121925655,0.966659179855214,0.947951542608029,"9219_rec_wav/009219_20150531_220000.wav"
"48",41.0889258076784,0.979156571481789,0.970552145686241,0.950322511414433,"9219_rec_wav/009219_20150531_230000.wav"
"49",52.2654977009538,0.974798953226866,0.962982326539148,0.938714163886333,"9219_rec_wav/009219_20150601_000000.wav"
"50",54.7984402489604,0.975125025394173,0.962628976729229,0.938683605378256,"9219_rec_wav/009219_20150601_010000.wav"
"51",53.1368413297032,0.977791179139768,0.963272302510729,0.941879160504645,"9219_rec_wav/009219_20150601_020000.wav"
"52",41.8636623035959,0.981012287801674,0.970611631195966,0.95218193688647,"9219_rec_wav/009219_20150601_030000.wav"
"53",49.4173871467124,0.98049861692571,0.965341860349112,0.946516358932796,"9219_rec_wav/009219_20150601_040000.wav"
"54",41.7902267462263,0.981354886758982,0.969827940420391,0.95174538864695,"9219_rec_wav/009219_20150601_050000.wav"
"55",50.3630443968099,0.979110863669464,0.961009842809263,0.940935177187833,"9219_rec_wav/009219_20150601_060000.wav"
"56",55.3189926545077,0.976334548385019,0.95612453889089,0.933497419877872,"9219_rec_wav/009219_20150601_070000.wav"
"57",48.2847424236822,0.980785469725527,0.962933979069316,0.94443165497617,"9219_rec_wav/009219_20150601_080000.wav"
"58",51.856850684165,0.980406899032315,0.96064652708686,0.941824482687391,"9219_rec_wav/009219_20150601_090000.wav"
"59",54.3162770277957,0.978992100336582,0.958771126762242,0.938629359131039,"9219_rec_wav/009219_20150601_100000.wav"
"60",49.8260699647267,0.979565710834395,0.964524602695284,0.944815228056468,"9219_rec_wav/009219_20150601_110000.wav"
"61",50.923210833065,0.977299340438764,0.965886111404822,0.943959859614895,"9219_rec_wav/009219_20150601_120000.wav"
"62",52.857692821054,0.980943710478382,0.962765202446139,0.944418470006986,"9219_rec_wav/009219_20150601_130000.wav"
"63",50.1376074743892,0.980479304012016,0.963598930514477,0.944788808737557,"9219_rec_wav/009219_20150601_140000.wav"
"64",50.2329702560882,0.980391919845399,0.965395021026154,0.94646547807302,"9219_rec_wav/009219_20150601_150000.wav"
"65",49.514082376189,0.978612914430007,0.965730004285934,0.945075854046762,"9219_rec_wav/009219_20150601_160000.wav"
"66",50.5438165075863,0.971423613685521,0.964182056946583,0.936629218009788,"9219_rec_wav/009219_20150601_170000.wav"
"67",50.0007666474598,0.980170523849749,0.965118561442803,0.945980765946508,"9219_rec_wav/009219_20150601_180000.wav"
"68",48.3971728551168,0.978546822294395,0.967418090940002,0.946663898719449,"9219_rec_wav/009219_20150601_190000.wav"
"69",52.0420421535306,0.980234821320764,0.965845234350593,0.946755130717165,"9219_rec_wav/009219_20150601_200000.wav"
"70",43.7390400988339,0.977287979840202,0.970061400974036,0.948029346878873,"9219_rec_wav/009219_20150601_210000.wav"
"71",41.7275072975001,0.980687866230778,0.971162435176482,0.952407216316711,"9219_rec_wav/009219_20150601_220000.wav"
"72",41.2521185074219,0.980791794007678,0.970646096986943,0.952001726810375,"9219_rec_wav/009219_20150601_230000.wav"
"73",42.0024792857297,0.980540804090624,0.97069484747332,0.951805906268115,"9219_rec_wav/009219_20150602_000000.wav"
"74",40.7949368538857,0.980864316163297,0.970741804419357,0.952165996162917,"9219_rec_wav/009219_20150602_010000.wav"
"75",40.7546538566267,0.980993096328416,0.970927594237424,0.95247326698167,"9219_rec_wav/009219_20150602_020000.wav"
"76",41.0480905467671,0.980990786336032,0.970047814070886,0.951607967908948,"9219_rec_wav/009219_20150602_030000.wav"
"77",41.0947624063995,0.980585548974035,0.969464100829535,0.950642487522549,"9219_rec_wav/009219_20150602_040000.wav"
"78",41.2392748954195,0.980173770984726,0.969212199489572,0.949996376458094,"9219_rec_wav/009219_20150602_050000.wav"
"79",53.771609681376,0.981097089334699,0.961048395106688,0.942881783148955,"9219_rec_wav/009219_20150602_060000.wav"
"80",46.676889479689,0.98062007631149,0.963354345965452,0.944684612255646,"9219_rec_wav/009219_20150602_070000.wav"
